TIMESTAMP_START,TIMESTAMP_END,TAU_1_1_1,TAU_SSITC_TEST_1_1_1,H_1_1_1,H_SSITC_TEST_1_1_1,LE_1_1_1,LE_SSITC_TEST_1_1_1,FC_1_1_1,FC_SSITC_TEST_1_1_1,FH2O_1_1_1,SH_1_1_1,SLE_1_1_1,SC_1_1_1,CO2_1_1_1,H2O_1_1_1,T_SONIC_1_1_1,TA_1_1_1,PA_1_1_1,RH_1_1_1,VPD_PI_1_1_1,T_DP_1_1_1,WS_1_1_1,WS_MAX_1_1_1,WD_1_1_1,USTAR_1_1_1,MO_LENGTH_1_1_1,ZL_1_1_1,FETCH_70_1_1_1,FETCH_90_1_1_1,TA_3_1_1,TA_2_1_1,TA_2_2_1,TA_2_1_2,RH_2_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,SW_DIF_1_1_1,P_1_1_1,PA_2_1_1,WS_3_1_1,WS_MAX_3_1_1,WS_2_1_1,WS_MAX_2_1_1,WD_2_1_1,WS_2_2_1,WS_MAX_2_2_1,WD_2_2_1,WTD_1_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,SWC_1_1_1,SWC_1_2_1,SWC_1_3_1,SWC_1_4_1,SWC_2_1_1,SWC_2_2_1,SWC_2_3_1,SWC_2_4_1,SWC_3_1_1
202510241300,202510241330,0.508854,0.0,5.20008,0.0,181.171,0.0,-11.8966,0.0,4.06416,-0.902691,-9999,-5.67831,411.539,8.3353,11.866000000000042,11.114000000000033,101.3,63.887,4.76155,4.504000000000019,7.67116,16.441,228.876,0.641218,-4461.82,-0.000753728,110.216,165.123,11.183066666666669,11.252666666666666,10.741933333333334,11.092,69.913,377.37850000000003,105.55393333333333,324.3466666666667,370.33666666666676,222.02056666666667,0.0,99.89848333333335,0.20000000000000007,0.2,8.112766666666667,15.05,215.06263333333334,7.8774,14.3,229.7737666666667,-0.46336666666666654,11.793533333333334,12.566300000000002,13.126066666666668,-9999,14.114466666666667,13.712700000000002,10.861366666666667,-9999,-9999,13.2987,-3.444866666666667,-5.537800000000001,-3.1965,21.722266666666666,32.39999999999999,40.31666666666667,70.32666666666667,74.69,28.81999999999999,35.220000000000006,70.46333333333332,74.97333333333333,43.196666666666644
202510241330,202510241400,0.493693,0.0,-8.6867,2.0,156.829,0.0,-8.86039,0.0,3.51853,0.30195,-1.62345,0.0876996,412.509,7.85288,11.950000000000045,11.241000000000042,101.3,59.6932,5.359500000000001,3.657000000000039,8.02295,17.7754,230.48,0.631678,2553.3,0.00131712,104.232,156.159,11.369599999999998,11.442333333333334,10.9626,11.306999999999997,65.89800000000001,299.8007666666666,84.25103333333331,318.5633333333334,369.97,185.64280000000002,0.0,99.90993333333333,0.20000000000000007,0.2,7.608166666666665,15.34,210.153,8.145966666666668,16.03,230.68463333333332,-0.46196666666666675,11.821866666666667,12.555,13.104000000000001,-9999,14.095733333333335,13.700733333333337,11.246500000000003,-9999,-9999,13.278500000000001,-3.2593666666666667,-5.275466666666667,-2.894066666666667,15.828066666666665,32.37333333333332,40.31666666666667,70.36333333333336,74.73,28.85333333333332,35.18,70.5,75.00999999999999,42.98000000000002
202510241400,202510241430,0.455347,0.0,-8.26794,2.0,151.538,0.0,-9.02803,0.0,3.40077,0.695752,-1.16986,-0.100436,411.023,7.50484,12.211000000000013,11.533000000000015,101.3,55.9581,5.97084,3.016999999999996,7.34718,16.7855,236.44,0.606922,2379.31,0.00141344,104.34,156.321,11.707233333333335,11.780666666666663,11.194233333333331,11.621000000000002,61.528333333333336,302.3891666666666,89.50046666666664,295.15666666666664,369.70000000000005,118.0602,0.02,99.91246333333332,0.20000000000000007,0.2,6.924033333333333,14.17,217.21740000000003,7.782933333333334,14.79,237.31126666666665,-0.4607666666666669,11.8645,12.557033333333333,13.097766666666667,-9999,14.116266666666668,13.720200000000004,11.306500000000002,-9999,-9999,13.281133333333335,-3.058633333333333,-5.008566666666667,-2.5143999999999997,6.680533333333333,32.33666666666666,40.33666666666667,70.38666666666668,74.74666666666667,28.803333333333324,35.13666666666666,70.51333333333334,75.00333333333334,42.800000000000004
202510241430,202510241500,0.493232,0.0,4.08779,0.0,128.101,0.0,-8.47406,0.0,2.87372,-0.933031,1.16552,0.0201921,411.436,7.85103,11.850000000000023,11.14100000000002,101.3,60.0733,5.274120000000001,3.6539999999999964,8.56538,16.6712,227.241,0.631272,-5415.4,-0.000621006,103.956,155.745,11.408233333333332,11.468333333333334,11.037899999999999,11.329333333333334,64.96499999999999,316.8251333333334,99.7436,287.2066666666667,369.44,86.90939999999999,0.0,99.91891666666666,0.20000000000000007,0.2,8.533466666666667,14.78,210.00466666666665,8.588533333333334,13.44,228.99429999999998,-0.45946666666666663,11.907099999999994,12.558766666666669,13.090933333333336,-9999,14.122833333333336,13.725566666666667,11.096466666666666,-9999,-9999,13.276433333333332,-2.8389999999999995,-4.715866666666667,-2.0946000000000002,-2.7331,32.32333333333333,40.386666666666684,70.40000000000002,74.79333333333334,28.79999999999999,35.11333333333333,70.52333333333333,74.99,42.64333333333332
202510241500,202510241530,0.369759,0.0,-16.0621,0.0,90.3475,0.0,-5.41518,0.0,2.02591,-1.08016,0.663531,0.117001,413.077,8.04772,11.414000000000044,10.689000000000021,101.3,63.4574,4.68386,4.004000000000019,7.21683,15.0547,221.825,0.546161,892.565,0.00376779,100.375,150.381,10.890066666666666,10.953999999999999,10.389233333333335,10.847333333333333,68.77533333333332,208.54816666666667,66.17246666666666,282.16333333333336,364.89666666666665,61.97596666666667,0.0,99.92442666666666,0.20000000000000007,0.2,7.555200000000001,13.12,200.00900000000001,7.648466666666668,12.42,223.79776666666666,-0.4584666666666667,11.954200000000002,12.555966666666666,13.082933333333333,-9999,14.118833333333331,13.724566666666668,10.878899999999998,-9999,-9999,13.275333333333332,-2.660733333333333,-4.468533333333334,-1.7887666666666666,-10.258999999999999,32.316666666666656,40.39000000000001,70.40000000000002,74.80666666666667,28.783333333333324,35.1,70.58333333333331,74.95666666666668,42.47000000000001
202510241530,202510241600,0.299991,0.0,-30.031,0.0,70.5589,0.0,-3.58521,0.0,1.58208,-0.159985,0.120054,0.0570333,413.852,8.0833,11.350000000000023,10.621000000000038,101.3,64.0228,4.59083,4.067000000000007,6.86041,14.3276,214.848,0.491888,348.747,0.00964309,97.9608,146.763,10.561499999999999,10.598333333333331,9.778133333333333,10.523000000000001,71.80733333333333,115.02766666666668,33.03443333333333,313.15666666666675,362.5533333333333,90.1398,0.0,99.92134333333334,0.20000000000000007,0.2,7.305066666666665,12.76,190.9313,6.920699999999999,12.73,216.8328666666667,-0.45723333333333355,11.981833333333334,12.533433333333333,13.0524,-9999,14.107700000000001,13.708166666666669,10.589133333333333,-9999,-9999,13.2616,-2.5581,-4.3115000000000006,-1.669833333333333,-19.599566666666668,32.27666666666667,40.38666666666668,70.40000000000002,74.77666666666666,28.74000000000001,35.1,70.58333333333331,74.92000000000003,42.37333333333333
202510241600,202510241630,0.221715,0.0,-36.7761,0.0,-9999,-9999,0.820873,2.0,-9999,1.1813,-9999,2.49278,443.426,-9999,11.117999999999995,11.117999999999995,101.3,-9999,-9999,-9999,5.69818,11.6045,216.41,0.422598,180.362,0.0186459,96.8091,145.038,10.2147,10.287333333333331,9.183433333333333,10.203333333333331,73.56633333333333,35.32946666666666,8.1454,337.84000000000003,359.7133333333333,35.53999999999999,0.04,99.92016000000002,0.20000000000000007,0.2,6.4931,10.44,194.02453333333335,5.876333333333333,10.95,218.30339999999995,-0.45589999999999997,12.000100000000002,12.541533333333332,13.050333333333331,-9999,14.105533333333332,13.707933333333333,10.374433333333334,-9999,-9999,13.265799999999997,-2.548099999999999,-4.2507,-1.7337666666666671,-22.114099999999997,32.216666666666676,40.32000000000001,70.39666666666669,74.77333333333334,28.70333333333334,35.09,70.57999999999998,74.90666666666668,42.32000000000001
202510241630,202510241700,0.288191,0.0,-57.2779,0.0,8.20437,0.0,13.2491,0.0,0.183892,-2.09913,-9999,-2.02184,419.849,7.39078,10.903999999999996,10.239000000000033,101.3,60.0623,4.96795,2.802000000000021,6.31069,13.4343,218.077,0.48173,171.732,0.0195828,102.786,153.992,9.971466666666666,10.021333333333335,8.755966666666668,9.96233333333333,75.566,44.5753,15.410833333333333,315.7733333333333,356.84333333333336,34.913,0.04,99.90104666666666,0.20000000000000007,0.2,6.821433333333332,12.29,200.81783333333337,6.303066666666668,11.22,220.19823333333335,-0.45493333333333336,12.000766666666667,12.54003333333333,13.036766666666669,-9999,14.110766666666667,13.711966666666667,10.133233333333333,-9999,-9999,13.258933333333335,-2.6330333333333344,-4.267066666666667,-1.9337666666666664,-22.707366666666665,32.20000000000001,40.29,70.34999999999998,74.8,28.700000000000006,35.083333333333336,70.54333333333332,74.95000000000002,42.43000000000002
202510241700,202510241730,0.198231,1.0,-57.344,0.0,35.0966,0.0,2.8622,0.0,0.786349,-0.963938,2.42925,-0.480177,413.772,8.10816,10.564999999999998,9.836000000000013,101.3,67.6803,3.9132100000000003,4.111000000000047,5.74469,12.6812,212.876,0.399299,97.6979,0.0344225,95.4038,142.932,9.642,9.735000000000001,8.039533333333335,9.644333333333334,74.894,6.5248,0.39396666666666674,281.9133333333333,352.36999999999995,6.506466666666669,0.0,99.88981666666663,0.20000000000000007,0.2,6.553466666666667,11.64,184.55683333333334,6.106133333333335,11.12,216.04673333333332,-0.45376666666666654,11.996633333333332,12.543466666666669,13.03036666666667,-9999,14.106599999999997,13.717699999999999,9.741666666666669,-9999,-9999,13.245033333333337,-2.7798000000000003,-4.346933333333333,-2.1978,-37.749833333333335,32.20333333333335,40.24000000000001,70.35333333333332,74.75,28.676666666666673,35.086666666666666,70.5933333333333,74.86333333333336,42.319999999999986
202510241730,202510241800,0.213733,0.0,-48.1651,0.0,11.3803,1.0,8.21512,0.0,0.254956,-0.227476,0.128763,0.110786,415.259,8.14617,10.473000000000013,9.741000000000042,101.3,68.4319,3.7979000000000003,4.177000000000021,5.97845,12.1228,208.509,0.414552,130.162,0.0258371,94.839,142.086,9.543233333333335,9.631666666666666,8.178099999999999,9.545,77.12766666666667,-0.8138333333333335,-0.9888666666666667,302.45,353.6133333333333,-0.6016999999999999,0.0,99.87895400000001,0.20000000000000007,0.2,7.0466,11.2,187.60766666666666,6.1846,9.99,212.2077333333333,-0.45276666666666665,11.976433333333336,12.5569,13.020533333333333,-9999,14.09456666666667,13.706166666666666,9.28716666666667,-9999,-9999,13.247533333333335,-2.9629333333333325,-4.4606,-2.5210999999999997,-33.139533333333326,32.20000000000001,40.22333333333334,70.36666666666666,74.7,28.613333333333337,35.096666666666664,70.59999999999998,74.78,42.21333333333334
202510241800,202510241830,0.150985,0.0,-31.1726,0.0,-9999,-9999,26.6786,1.0,-9999,0.760928,-9999,11.7248,566.139,-9999,10.060000000000002,10.060000000000002,101.3,-9999,-9999,-9999,4.45123,9.80593,212.163,0.348087,118.907,0.0282826,101.46,152.006,9.095966666666664,9.176333333333332,8.130033333333335,9.077,85.49333333333333,-2.0942,-1.2815,328.18333333333334,354.5800000000001,-1.0753999999999997,0.0,99.87875233333332,0.20000000000000007,0.2,5.6895,11.7,194.41730000000004,4.934966666666666,9.97,216.1032666666667,-0.45153333333333345,11.928466666666667,12.524366666666664,12.9863,-9999,14.084433333333335,13.680499999999997,9.083633333333333,-9999,-9999,13.230766666666664,-3.2049666666666665,-4.6456,-2.9641333333333337,-21.335466666666665,32.19333333333334,40.19666666666668,70.36666666666666,74.70666666666666,28.600000000000005,35.083333333333336,70.59666666666665,74.79333333333332,42.20666666666668
202510241830,202510241900,0.164061,0.0,-49.9056,0.0,12.7514,0.0,4.50098,0.0,0.285495,-2.32239,-9999,-11.7045,415.786,8.48943,9.852000000000032,9.092000000000041,101.3,74.4942,2.9373,4.765000000000043,4.93944,10.2743,204.963,0.362807,84.2125,0.0399347,98.9743,148.281,8.863933333333334,8.902666666666667,7.4168666666666665,8.84966666666667,84.29333333333334,-1.9473333333333334,-1.1768333333333334,284.44,349.88333333333327,-2.037999999999999,0.0,99.84887866666666,0.20000000000000007,0.2,6.156266666666667,10.1,186.39473333333325,5.0141,9.26,208.10433333333336,-0.4505999999999999,11.882666666666665,12.53673333333333,13.002366666666665,-9999,14.116233333333332,13.727366666666663,8.911200000000001,-9999,-9999,13.227933333333334,-3.4647333333333337,-4.893633333333333,-3.4501666666666675,-32.72806666666666,32.143333333333345,40.17666666666666,70.31999999999998,74.69,28.600000000000005,35.093333333333334,70.58666666666664,74.76333333333335,42.17333333333331
202510241900,202510241930,0.244353,0.0,-55.3632,0.0,19.9405,0.0,3.67481,0.0,0.446502,0.260024,-0.252566,-0.0474994,415.125,8.41505,9.955000000000041,9.200000000000045,101.3,73.305,3.09682,4.63900000000001,5.98066,10.9166,208.821,0.442851,138.053,0.0243602,97.9164,146.697,8.966866666666668,9.028333333333334,7.566566666666668,8.958333333333334,82.46666666666665,-1.8383333333333336,-1.1549666666666667,277.9266666666666,350.5033333333333,-2.037999999999999,0.0,99.812077,0.20000000000000007,0.2,7.405866666666666,11.27,197.82483333333337,6.206566666666666,9.75,211.94626666666667,-0.4496333333333333,11.849499999999997,12.531933333333336,12.992566666666669,-9999,14.103199999999998,13.697933333333335,8.595333333333333,-9999,-9999,13.241666666666669,-3.6837999999999997,-5.138699999999999,-3.900866666666667,-32.042433333333335,32.11000000000001,40.10666666666666,70.28,74.63666666666664,28.600000000000005,35.089999999999996,70.57666666666665,74.71333333333332,42.09999999999999
202510241930,202510242000,0.279542,0.0,-52.3736,0.0,9.30834,1.0,5.80361,0.0,0.208466,0.448939,-1.30711,0.208499,417.73,8.02983,10.108000000000004,9.388000000000034,101.3,69.0796,3.63261,3.973000000000013,6.53705,14.5274,213.444,0.47379,178.695,0.0188198,101.639,152.273,9.157133333333332,9.223,7.741766666666667,9.153333333333334,81.47000000000001,-1.8699666666666668,-1.1226,280.0466666666667,351.3966666666666,-2.0170333333333326,0.0,99.798169,0.20000000000000007,0.2,7.906133333333332,13.23,206.48099999999997,6.720466666666668,11.67,215.87283333333332,-0.4487333333333334,11.789466666666668,12.513200000000007,12.990133333333336,-9999,14.099733333333335,13.683833333333332,8.369466666666666,-9999,-9999,13.228766666666669,-3.8819999999999992,-5.3825666666666665,-4.3257,-29.290499999999998,32.09666666666667,40.089999999999996,70.14,74.58999999999997,28.600000000000005,35.089999999999996,70.56666666666665,74.66333333333333,42.04666666666667
202510242000,202510242030,0.257053,0.0,-53.5883,0.0,16.502,0.0,3.7741,0.0,0.369524,-0.333427,1.03397,-0.209228,415.083,8.33439,9.996000000000038,9.249000000000024,101.3,72.3682,3.21597,4.5020000000000095,6.05685,11.5658,210.907,0.454246,153.92,0.0218491,103.756,155.445,9.043366666666667,9.122333333333334,7.678299999999999,9.032333333333332,82.79333333333332,-1.8016666666666665,-1.1627,279.3266666666667,351.23000000000013,-1.7664666666666666,0.0,99.80267966666666,0.20000000000000007,0.2,7.551799999999999,11.6,208.33716666666666,6.062833333333334,9.85,213.5143666666667,-0.4477999999999999,11.732333333333335,12.509266666666669,12.989600000000001,-9999,14.092666666666666,13.694133333333333,8.228366666666668,-9999,-9999,13.222733333333336,-4.0846,-5.6477,-4.744433333333333,-27.343766666666667,32.04333333333334,40.02666666666666,70.14999999999999,74.56999999999998,28.59333333333334,35.086666666666666,70.50666666666666,74.67666666666666,42.0
202510242030,202510242100,0.218981,0.0,-52.7486,0.0,15.5953,0.0,3.85168,0.0,0.349191,-0.211048,-0.555793,0.0674449,415.908,8.17075,9.893000000000029,9.161000000000001,101.3,71.3728,3.31212,4.220000000000027,5.38377,10.4386,205.454,0.419181,122.877,0.0273688,102.253,153.193,8.880200000000002,8.946666666666664,7.532033333333333,8.874,82.66999999999999,-1.7715,-1.1833000000000002,279.3,350.03000000000003,-1.7938,0.0,99.805011,0.20000000000000007,0.2,7.110566666666667,11.47,207.51560000000003,5.654899999999999,10.25,210.23296666666664,-0.44699999999999984,11.661233333333335,12.49693333333333,12.987966666666669,-9999,14.091966666666666,13.694233333333333,8.100166666666667,-9999,-9999,13.221466666666668,-4.273466666666666,-5.904499999999999,-5.105666666666667,-27.574766666666665,32.01,39.976666666666674,70.11999999999998,74.55333333333333,28.55333333333333,35.09,70.51333333333334,74.63999999999997,41.980000000000004
