TIMESTAMP_START,TIMESTAMP_END,TAU_1_1_1,TAU_SSITC_TEST_1_1_1,H_1_1_1,H_SSITC_TEST_1_1_1,LE_1_1_1,LE_SSITC_TEST_1_1_1,FC_1_1_1,FC_SSITC_TEST_1_1_1,FH2O_1_1_1,FCH4_1_1_1,FCH4_SSITC_TEST_1_1_1,SH_1_1_1,SLE_1_1_1,SC_1_1_1,SCH4_1_1_1,CO2_1_1_1,H2O_1_1_1,CH4_1_1_1,T_SONIC_1_1_1,TA_1_1_1,PA_1_1_1,RH_1_1_1,VPD_PI_1_1_1,T_DP_1_1_1,WS_1_1_1,WS_MAX_1_1_1,WD_1_1_1,USTAR_1_1_1,MO_LENGTH_1_1_1,ZL_1_1_1,FETCH_70_1_1_1,FETCH_90_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,TA_2_1_1,TA_3_1_1,LW_IN_1_1_1,LW_OUT_1_1_1
202503170730,202503170800,-0.412278,0.0,41.7726,0.0,2.48108,2.0,27.5993,0.0,0.0553055,-9999,-9999,-3.81871,1.30886,2.82919,-9999,408.513,10.2549,-9999,5.3799999999999955,4.475999999999999,101.275,100.0,0.0,7.489000000000033,4.72461,7.98407,55.9491,0.570668,-391.537,-0.068959,383.547,574.623,25.700000000000003,1.3360333333333334,4.666066666666667,4.554833333333333,324.29433707135087,341.3146256028688
202503170800,202503170830,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,66.83346153846153,5.021615384615384,4.495576923076923,4.370384615384615,322.0722567405534,341.7994048501501
202503170830,202503170900,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
202503170900,202503170930,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
202503170930,202503171000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
202503171000,202503171030,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,484.77894736842103,45.369473684210526,5.6033684210526316,5.399263157894737,256.8715479699093,357.04469338525746
202503171030,202503171100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,533.2933333333334,49.80333333333333,5.727366666666668,5.509466666666666,257.33454327459935,359.528263549642
202503171100,202503171130,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,579.3233333333333,55.568333333333314,6.322366666666667,6.096766666666668,259.51612919940385,367.210273444172
202503171130,202503171200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,611.9533333333331,60.46966666666666,6.944,6.716533333333334,261.0789539498474,373.3600597173255
202503171200,202503171230,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,635.1100000000001,63.673666666666676,7.4482333333333335,7.219333333333335,262.4420858683881,377.8285486367968
202503171230,202503171300,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,641.7166666666666,64.70666666666666,7.833233333333335,7.62,263.3045974280298,379.88729930115517
202503171300,202503171330,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,641.3,65.09,7.889,7.686,264.2116993626452,379.7208344316906
202503171330,202503171400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
202503171400,202503171430,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
202503171430,202503171500,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
202503171500,202503171530,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
202503171530,202503171600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
202503171600,202503171630,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,347.7315789473684,44.123157894736835,8.965789473684211,8.88421052631579,259.55868552393576,374.77711774382436
202503171630,202503171700,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,283.81333333333333,37.49066666666667,8.95,8.885333333333334,258.65683673021806,371.0396968989739
202503171700,202503171730,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,204.24999999999997,28.561333333333334,8.775666666666668,8.720999999999998,257.59686148515306,365.8284909201877
202503171730,202503171800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,124.97999999999999,19.238333333333333,8.515333333333334,8.47,256.5893808688429,360.1333318313573
202503171800,202503171830,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,52.175,9.866000000000001,7.9602,7.905466666666666,254.7141062673942,354.1882243525621
202503171830,202503171900,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.735966666666667,1.9666666666666663,7.308566666666667,7.251566666666665,252.99000999477252,348.99397918216226
202503171900,202503171930,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.5474,-0.3460333333333334,6.882766666666665,6.8274,251.3099016245555,345.63586401844265
202503171930,202503172000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.246833333333333,-0.43539999999999995,6.630966666666668,6.569266666666667,249.4942286596583,343.448622517489
202503172000,202503172030,-0.169668,0.0,13.7546,1.0,31.7342,0.0,33.2868,0.0,0.708721,-9999,-9999,-6.04082,-10.5568,0.80539,-9999,407.557,9.19676,-9999,7.273000000000025,6.4570000000000505,101.275,96.5434,0.332588,5.910000000000025,4.40997,8.34404,47.5337,0.367321,-317.065,-0.0851562,319.34,478.429,-4.431299999999999,-0.45389999999999997,6.404366666666667,6.355833333333333,247.9467080456582,341.7142746201923
202503172030,202503172100,-0.139358,0.0,-0.607316,2.0,30.5901,0.0,23.1198,0.0,0.682897,-9999,-9999,-11.8379,10.1952,0.298286,-9999,407.967,9.43339,-9999,6.874000000000024,6.038000000000011,101.275,100.0,0.0,6.2760000000000105,3.88303,7.3212,42.1892,0.332664,5334.28,0.0050616,313.119,469.109,-4.482633333333334,-0.5255333333333333,6.025433333333334,5.972033333333331,246.94322905430855,339.7365943476428
202503172100,202503172130,-0.20438,0.0,7.472,0.0,33.2697,0.0,31.0975,0.0,0.742526,-9999,-9999,-7.66524,-4.53934,0.478473,-9999,408.425,9.32817,-9999,6.593000000000018,5.766999999999996,101.275,100.0,0.0,6.114000000000033,3.82464,7.8796,44.7087,0.402661,-768.854,-0.0351172,354.916,531.729,-4.4409,-0.4592333333333334,5.669699999999998,5.611166666666666,245.9575030940172,337.9181706594003
202503172130,202503172200,-0.166949,0.0,6.981,0.0,35.2169,0.0,32.7471,0.0,0.785846,-9999,-9999,-5.22315,-8.95918,1.31571,-9999,409.718,9.12068,-9999,6.390000000000043,5.583000000000027,101.275,100.0,0.0,5.7900000000000205,3.87282,7.25932,48.8864,0.36379,-606.849,-0.0444921,333.453,499.574,-4.4159999999999995,-0.4763,5.466099999999999,5.417633333333332,245.33423535050954,336.7036690638701
202503172200,202503172230,-0.215266,0.0,-2.63323,2.0,31.6469,0.0,27.0234,0.0,0.706042,-9999,-9999,-5.99104,-12.7965,-0.950093,-9999,408.602,8.82463,-9999,6.152000000000044,5.371000000000038,101.275,99.8755,0.011114599999999999,5.316000000000031,4.31359,7.7472,50.0649,0.412913,2352.39,0.0114777,381.427,571.447,-4.346766666666667,-0.5554000000000002,5.288633333333333,5.239333333333334,244.4645360909684,335.55209135976673
202503172230,202503172300,-0.153355,0.0,-2.71167,1.0,21.975,0.0,19.1011,0.0,0.490138,-9999,-9999,-7.46013,-5.57231,-0.195579,-9999,408.344,8.69588,-9999,5.876000000000033,5.108000000000004,101.275,100.0,0.0,5.105000000000018,4.71308,7.8456,49.3254,0.348341,1371.47,0.0196869,336.399,503.987,-4.294533333333333,-0.4689333333333333,5.0637,5.0009,243.45797349672478,334.3792070457739
202503172300,202503172330,-0.230217,0.0,-0.663173,2.0,20.6419,0.0,23.5748,0.0,0.460349,-9999,-9999,-3.58831,-0.135792,0.989051,-9999,409.376,8.69274,-9999,5.749000000000024,4.982000000000028,101.275,100.0,0.0,5.100000000000023,4.20973,7.92671,54.683,0.426702,10307.6,0.00261943,365.569,547.689,-4.3433,-0.5281,4.870933333333334,4.816633333333334,242.87410789218936,333.255673432247
202503172330,202503180000,-0.270374,0.0,-5.71999,2.0,19.0496,1.0,30.7016,0.0,0.424761,-9999,-9999,-5.50545,-6.2048,-0.346747,-9999,408.955,8.54958,-9999,5.54200000000003,4.788000000000011,101.275,100.0,0.0,4.862000000000023,4.69475,8.83375,58.3853,0.462248,1519.25,0.017772,348.06,521.458,-4.319533333333333,-0.5686,4.703633333333333,4.651766666666666,242.4794715289944,332.2752534874866
202503180000,202503180030,-0.33824,0.0,7.53734,1.0,29.2601,0.0,19.5301,0.0,0.652243,-9999,-9999,-8.52714,-5.55562,-0.415088,-9999,408.47,8.42159,-9999,5.230000000000018,4.4879999999999995,101.275,100.0,0.0,4.647000000000048,4.65971,8.45206,57.2558,0.516726,-1610.46,-0.0167654,376.383,563.891,-4.207533333333333,-0.6239000000000001,4.4181333333333335,4.370733333333334,242.07277088745278,331.00428068085876
202503180030,202503180100,-0.237333,0.0,-0.5844,2.0,19.7594,0.0,14.5834,0.0,0.440354,-9999,-9999,-7.22852,1.48447,-0.33859,-9999,408.131,8.45575,-9999,4.979000000000042,4.234000000000037,101.275,100.0,0.0,4.705000000000041,4.99734,8.62714,54.9711,0.432645,12191.9,0.00221459,343.122,514.06,-4.0497000000000005,-0.6852,4.161933333333333,4.112,241.88175297701687,330.0360181594176
202503180100,202503180130,-0.296083,0.0,2.5637,2.0,13.5875,1.0,20.7567,0.0,0.302761,-9999,-9999,-4.65174,1.09709,0.534867,-9999,408.698,8.48098,-9999,4.817000000000007,4.071000000000026,101.275,100.0,0.0,4.747000000000014,4.48921,8.17168,55.2895,0.483095,-3869.18,-0.00697823,348.407,521.977,-4.188666666666666,-0.5561333333333335,3.977166666666667,3.9104,241.78898665113059,329.1269863978691
202503180130,202503180200,-0.25525,0.0,-2.26501,2.0,16.1441,0.0,16.1404,0.0,0.359678,-9999,-9999,-4.14612,3.04081,-0.465458,-9999,408.243,8.55086,-9999,4.677000000000021,3.9250000000000114,101.275,100.0,0.0,4.865000000000009,4.5542,7.91651,54.7919,0.448436,3502.87,0.00770797,357.902,536.203,-3.931833333333333,-0.6145666666666667,3.793533333333334,3.7377000000000007,241.66673638240746,328.2694837728752
202503180200,202503180230,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.310700000000001,-0.5425,3.5941666666666663,3.542533333333333,241.02412407475185,327.24417567832114
202503180230,202503180300,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.207545454545454,-0.6703636363636364,3.4894545454545463,3.453181818181818,240.7139317437776,326.7374355328636
202503180300,202503180330,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.349684210526316,-0.5177368421052632,3.092842105263158,3.030684210526316,239.74068069893713,324.99409529615104
202503180330,202503180400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.310700000000001,-0.5533333333333333,2.7879333333333336,2.725966666666667,239.10880744940823,323.81307826851076
202503180400,202503180430,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.314533333333333,-0.6492666666666665,2.4943666666666666,2.4420333333333337,238.47870870959406,322.6997957197298
202503180430,202503180500,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.4594000000000005,-0.5455333333333334,2.3023666666666665,2.2601,237.73766058748342,321.8587879841496
202503180500,202503180530,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.4408666666666665,-0.6346333333333333,2.211633333333333,2.166,237.56775930150937,321.3169800991621
202503180530,202503180600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.544899999999999,-0.4935,1.9864333333333333,1.932533333333333,236.89600835909332,320.21788285994245
202503180600,202503180630,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.2631,-0.5223,2.0225,1.9573999999999998,236.99973679595848,319.9944191837277
202503180630,202503180700,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.1960666666666668,0.40920000000000006,1.9163000000000001,1.8643666666666663,236.31147080482623,319.61128504117363
202503180700,202503180730,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,39.47466666666666,5.1123,2.2325666666666666,2.179266666666666,236.50406570366127,320.9695097271905
202503180730,202503180800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,109.05833333333334,10.612266666666669,2.7747333333333333,2.699,237.25637075124584,324.47761945192474
202503180800,202503180830,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,201.63684210526316,17.546315789473685,3.3004736842105262,3.1933684210526314,238.8923564489734,329.8312645374396
202503180830,202503180900,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,270.49,23.733,3.8247333333333335,3.6901333333333333,241.03536054032122,334.95185625359665
202503180900,202503180930,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,349.9899999999999,31.97166666666666,4.556333333333333,4.386466666666666,244.23076369753133,341.6632622945456
202503180930,202503181000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,424.1499999999999,39.47666666666667,5.089733333333332,4.9033,246.57990715290325,348.29952461991707
202503181000,202503181030,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,489.9066666666667,45.32633333333333,5.990833333333333,5.780900000000001,250.0978500324524,357.6863870431318
202503181030,202503181100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,546.8666666666666,50.90833333333334,6.7685,6.542333333333333,252.7947398252047,366.21142890190475
202503181100,202503181130,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,592.4366666666667,56.54600000000001,7.255333333333331,7.030900000000002,254.98360696237816,373.95138747542126
202503181130,202503181200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,626.1200000000001,61.81000000000001,7.5823,7.347733333333334,256.4571999165971,379.1356679119363
202503181200,202503181230,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,645.1966666666667,64.39733333333335,7.945899999999999,7.716300000000001,258.31539622121073,383.0718826083497
202503181230,202503181300,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,654.6466666666668,66.12066666666666,8.306666666666665,8.078700000000001,259.07276755136627,386.23239122103126
202503181300,202503181330,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,651.1233333333333,67.38499999999999,8.701333333333332,8.491666666666667,259.7497728279883,388.44594721771136
202503181330,202503181400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,633.8333333333334,68.79566666666666,9.361,9.157666666666668,260.9750047234665,391.7060246893148
202503181400,202503181430,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,603.7666666666667,68.32233333333333,9.937999999999999,9.753999999999998,262.1849680455169,394.5942526911865
202503181430,202503181500,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,562.0566666666667,66.04166666666667,10.402333333333333,10.233,263.19583930808756,395.6767572607102
202503181500,202503181530,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,506.9866666666667,60.692666666666675,10.712000000000002,10.568666666666667,264.1431306864965,395.59553921649365
202503181530,202503181600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,442.8733333333334,53.687999999999995,10.797666666666665,10.671666666666669,264.0776095340386,391.27919083454185
202503181600,202503181630,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,359.245,45.557,10.840500000000002,10.7535,262.78657573318503,385.5658496386483
202503181630,202503181700,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,291.78333333333336,38.333,10.908333333333333,10.841666666666665,262.04254155267984,381.29809246455807
202503181700,202503181730,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,212.09,29.73466666666667,10.846,10.78233333333333,261.0582167968804,375.86235059293347
202503181730,202503181800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,134.05666666666667,20.462333333333333,10.705,10.662333333333338,259.3565036882911,370.1640695509096
202503181800,202503181830,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,60.687666666666665,11.549466666666666,10.366000000000001,10.318999999999997,258.40142562792386,364.4890691396189
202503181830,202503181900,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.410000000000002,2.7307666666666663,9.641333333333334,9.589666666666668,257.0746540806473,358.51738411524127
